sample_id,source,split,text,categories_fine,categories_coarse,sentiments,aspect_terms,is_implicit_flags,num_aspects,has_implicit,has_conflict,consistency_score,mode
synthetic_000544,yelp,train,"I bought a groupon for a 4 person buffet and a $25 game card. The games are incredibly expensive. I've been there 2 times before. Everything has gone up. The 'token' games that are there.... $1.25 gets you 4 tokens. Stick with chuck e cheese, food is just as bad, games are half the price.","['RESTAURANT#PRICES', 'RESTAURANT#PRICES', 'RESTAURANT#PRICES', 'FOOD#QUALITY', 'RESTAURANT#PRICES']","['Price', 'Price', 'Price', 'Food', 'Price']","['negative', 'negative', 'negative', 'negative', 'positive']","['games', None, 'token games', 'food', 'games']","[False, True, False, False, False]",5,True,True,,label
synthetic_000545,yelp,train,Had the brisket sandwich with two sides and a drink for 9.99 - Great barbecue at an affordable price. Wonderful side such as potato casserole cream spinach baked beans green beans,"['FOOD#QUALITY', 'DRINKS#PRICES', 'RESTAURANT#PRICES', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Price', 'Price', 'Food', 'Food', 'Food', 'Food']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive']","['brisket sandwich', 'drink', 'price', 'potato casserole', 'cream spinach', 'baked beans', 'green beans']","[False, False, False, False, False, False, False]",7,False,False,,label
synthetic_000546,yelp,train,"Had a great breakfast this morning. Met the manager Nick. Great guy. Loved the fact that he took time to go out of his way to talk to me and ask how my dining experience was. Great spot for the locals as well as the tourists. I had the Big Easy breakfast. Enough food for two. The pancakes were excellent. Good fast service, good food and overall good experience.","['FOOD#QUALITY', 'RESTAURANT#MISCELLANEOUS', 'SERVICE#GENERAL', 'RESTAURANT#GENERAL', 'FOOD#QUALITY', 'SERVICE#GENERAL', 'FOOD#QUALITY', 'RESTAURANT#GENERAL']","['Food', 'General', 'Service', 'General', 'Food', 'Service', 'Food', 'General']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive']","['breakfast', 'Nick', None, 'spot', 'pancakes', 'service', 'food', 'experience']","[False, False, True, False, False, False, False, False]",8,True,False,,label
synthetic_000547,yelp,train,"The miso soup is salty and wrong. All the cooked meats are a catastrophe (burnt, chewy, nasty etc). The always half-price sushi is stupid.   You're going to get full on rice. The fish itself isn't what I'd call amazing, but it definitely isn't bad. The malibu is pretty satisfying too.","['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#PRICES', 'FOOD#QUALITY', 'DRINKS#QUALITY']","['Food', 'Food', 'Price', 'Food', 'Food']","['negative', 'negative', 'negative', 'neutral', 'positive']","['miso soup', 'cooked meats', 'sushi', 'fish', 'malibu']","[False, False, False, False, False]",5,False,True,,label
synthetic_000548,yelp,train,"The food here is hit and miss, especially lately. The popcorn chicken was excellent the first few times, but the last two times it was overly salty and soggy. The noodle dishes are sometimes bright and fresh, but other times are soggy and boring.","['FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY']","['Food', 'Food', 'Food', 'Food']","['positive', 'negative', 'positive', 'negative']","['popcorn chicken', 'popcorn chicken', 'noodle dishes', 'noodle dishes']","[False, False, False, False]",4,False,True,,label
synthetic_000549,yelp,train,"Place was a nice hidden gem on maggazine st. Donuts for days and bomb sliders. If you want to get fat eat here. Got the maple bacon donut salted caramel donut and coconut cream. All were yum yum. Then got the fried chicken slider oyster, duck, and pork belly sliders. Fried chicken was the best. All needed more spread/sauce but still yummy. Most affordable lunch we had in NOLA","['RESTAURANT#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'RESTAURANT#PRICES']","['General', 'Food', 'Food', 'Food', 'Price']","['positive', 'positive', 'positive', 'positive', 'positive']","['Place', 'donuts', 'sliders', 'fried chicken', 'lunch']","[False, False, False, False, False]",5,False,False,,label
synthetic_000550,yelp,train,Mostly kids working that don't care about service. We waited over an hour for our pizza.  When we finally got it the pizza and potatoes were cold. The place is loud and full of drunks on a Saturday night. If you want to get drunk and eat cold pizza its a great place. I won't go back.,"['SERVICE#GENERAL', 'SERVICE#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY', 'AMBIENCE#GENERAL', 'RESTAURANT#GENERAL', 'RESTAURANT#GENERAL']","['Service', 'Service', 'Food', 'Food', 'Ambience', 'General', 'General']","['negative', 'negative', 'negative', 'negative', 'negative', 'positive', 'negative']","['service', None, 'pizza', 'potatoes', 'place', 'place', None]","[False, True, False, False, False, False, True]",7,True,True,,label
synthetic_000551,yelp,train,I've always had good experiences here. The food is creative and tasty and the house wines are decent. Their cocktails are well made but small. I've never had a problem with service but also haven't been here during a super busy time. The patio is a great spot to hang out with friends.,"['RESTAURANT#GENERAL', 'FOOD#QUALITY', 'FOOD#STYLE_OPTIONS', 'DRINKS#QUALITY', 'DRINKS#QUALITY', 'DRINKS#STYLE_OPTIONS', 'SERVICE#GENERAL', 'AMBIENCE#GENERAL']","['General', 'Food', 'Food', 'Food', 'Food', 'Food', 'Service', 'Ambience']","['positive', 'positive', 'positive', 'positive', 'positive', 'negative', 'positive', 'positive']","['here', 'food', 'food', 'house wines', 'cocktails', 'cocktails', 'service', 'patio']","[False, False, False, False, False, False, False, False]",8,False,True,,label
synthetic_000552,yelp,train,"Dons is good but not authentic.  If your looking more for drinks than food then this would be your place.  Its certainly an upbeat environment, well lit, decorated well.  Food is ok but again just not authentic.","['RESTAURANT#GENERAL', 'AMBIENCE#GENERAL', 'FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']","['General', 'Ambience', 'Food', 'Food']","['positive', 'positive', 'neutral', 'negative']","['Dons', 'environment', 'Food', 'authentic']","[False, False, False, False]",4,False,True,,label
synthetic_000553,yelp,train,"like most high end steak places you most likely will get a  good and pricey meal. personally i prefer morton's just b/c i think ruth goes a bit crazy with the butter on their steak and an inferior key lime pie but everything else is pretty comparable. they run a 3 course for 2 special for 89- it might be 99 now?- a couple times a year,  well worth it for that price.","['FOOD#QUALITY', 'FOOD#PRICES', 'FOOD#QUALITY', 'FOOD#QUALITY', 'RESTAURANT#PRICES']","['Food', 'Price', 'Food', 'Food', 'Price']","['positive', 'negative', 'negative', 'negative', 'positive']","['meal', 'meal', 'steak', 'key lime pie', 'price']","[False, False, False, False, False]",5,False,True,,label
synthetic_000554,yelp,train,"Not much left to say about this place. Awesome dining experience. Great   Moroccan food, but certainly not the best I've ever had. The experience is really the bread and butter here. Bring cash! Also,   Wish they would mix up the menu a bit.","['RESTAURANT#GENERAL', 'FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']","['General', 'Food', 'Food']","['positive', 'neutral', 'negative']","['dining experience', 'Moroccan food', 'menu']","[False, False, False]",3,False,True,,label
synthetic_000555,yelp,train,"In Reno for the night. Was a bit skeptical because well..it's Reno, but this place far exceeded expectations. Very good Taiwanese food compared to most places I've tried in different cities. My recommendations: 三杯鸡, oyster omlet, and scallion pancake.   There are many other dishes I wish I could try. Will definitely miss this place once I leave.","['RESTAURANT#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#QUALITY', 'FOOD#STYLE_OPTIONS', 'RESTAURANT#GENERAL']","['General', 'Food', 'Food', 'Food', 'Food', 'Food', 'General']","['positive', 'positive', 'positive', 'positive', 'positive', 'negative', 'positive']","['this place', 'Taiwanese food', '三杯鸡', 'oyster omlet', 'scallion pancake', 'dishes', 'this place']","[False, False, False, False, False, False, False]",7,False,True,,label
synthetic_000556,yelp,train,Food is ok if you like cold fries and alittle chicken on pizza called them back and the girl said you need to talk to walter so he gets on and says where we're busy and the food can't always be hot and also because we live 3 towns over that's why it was cold and he was doing me a favor please people don't go here unless your like in the same town,"['FOOD#QUALITY', 'FOOD#QUALITY', 'LOCATION#GENERAL']","['Food', 'Food', 'General']","['neutral', 'negative', 'negative']","['Food', 'cold fries', None]","[False, False, True]",3,True,True,,label
synthetic_000557,yelp,train,"Was seated and watched 'the show' between the owner and a server for 15 minutes without getting waited on; they bickered in front of customers. Felt like the twilight zone of restaurants. At one point, the owner sat and talked with another table and we STILL hadn't been waited on. And the restaurant maybe had 5 tables seated!! We finally got up and left. Save yourself the time and money, this restaurant needs a serious overhaul.","['SERVICE#GENERAL', 'AMBIENCE#GENERAL', 'RESTAURANT#GENERAL', 'RESTAURANT#PRICES']","['Service', 'Ambience', 'General', 'Price']","['negative', 'negative', 'negative', 'negative']","[None, None, 'restaurant', None]","[True, True, False, True]",4,True,False,,label
synthetic_000558,yelp,train,"I've never had the opportunity to use the disclaimer that the only reason I gave it one star was because a no-star option was not available...until now. From the beginning the service was absolutely terrible.  When we asked for menus. The server's response was, ""It's posted (inside on a chalkboard...I suggest you take a picture..""  Some food came earlier than the rest...not everyone got silverware...we were told it was in the dishwasher...bad, bad, bad...keep walking past this joint","['SERVICE#GENERAL', 'SERVICE#GENERAL', 'RESTAURANT#GENERAL']","['Service', 'Service', 'General']","['negative', 'negative', 'negative']","['service', None, 'joint']","[False, True, False]",3,True,False,,label
synthetic_000559,yelp,train,"Sunday not so fun day at Schlafly. Came in, cool music live outside. Go inside to grab a bite and drink.  We sat inside for around 15 minutes, no server. They had like 4 bartenders, two waitresses and 2 bar backs. Yet, no one even approached.   I do not recommend maplewood on Sunday at all. Bad experience.","['AMBIENCE#GENERAL', 'SERVICE#GENERAL', 'RESTAURANT#GENERAL']","['Ambience', 'Service', 'General']","['positive', 'negative', 'negative']","['music', None, 'experience']","[False, True, False]",3,True,True,,label
synthetic_000560,yelp,train,Meh. I think maybe Tampa bay just doesn't have great indian food? Is that why there's such good reviews? I've been here for the lunch buffet a few times and am just not impressed. It's just ok.,"['FOOD#QUALITY', 'FOOD#STYLE_OPTIONS']","['Food', 'Food']","['negative', 'negative']","['indian food', 'lunch buffet']","[False, False]",2,False,False,,label
synthetic_000561,yelp,train,So yummy! Best hotdogs in Santa Barbara hands down! Guy is super friendly and helpful. I love how they change it up every week with a different special. Definitely recommend this place you gotta try it.,"['FOOD#QUALITY', 'SERVICE#GENERAL', 'FOOD#STYLE_OPTIONS', 'RESTAURANT#GENERAL']","['Food', 'Service', 'Food', 'General']","['positive', 'positive', 'positive', 'positive']","['hotdogs', 'Guy', 'different special', 'place']","[False, False, False, False]",4,False,False,,label
synthetic_000562,yelp,train,"I do like this place. The employees are relaxed and friendly, the pizza and salads are good, and the price is fair.  Also, good location for me.","['RESTAURANT#GENERAL', 'SERVICE#GENERAL', 'FOOD#QUALITY', 'FOOD#QUALITY', 'RESTAURANT#PRICES', 'LOCATION#GENERAL']","['General', 'Service', 'Food', 'Food', 'Price', 'General']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive']","['place', 'employees', 'pizza', 'salads', 'price', 'location']","[False, False, False, False, False, False]",6,False,False,,label
synthetic_000563,yelp,train,"Disgustingly over priced. They have a wonderful, mouth watering beer selection but c'mon. This is not even NY prices. I realize PA law is part of the problem here but Foodery beer prices are just too high. I have been on boycott for years. I would rather go to one of the great beer bars around or pick up beer in NJ than give this place my $","['RESTAURANT#PRICES', 'DRINKS#QUALITY', 'DRINKS#PRICES', 'DRINKS#PRICES', 'RESTAURANT#GENERAL']","['Price', 'Food', 'Price', 'Price', 'General']","['negative', 'positive', 'negative', 'negative', 'negative']","[None, 'beer selection', 'prices', 'beer prices', 'place']","[True, False, False, False, False]",5,True,True,,label
synthetic_000564,yelp,train,Its okay it one likes overpriced ice cream....'the gotta have' it menu! Nice its 'fixed' in front of you with a few dollops of the stuff and extras.  Without coupons not worth it...cept for those who supposedly have the $ or the credit cards to blow on disposables such as this,['FOOD#PRICES'],['Price'],['negative'],['ice cream'],[False],1,False,False,,label
synthetic_000565,yelp,train,"I  drove  by  this  restaurant  last  night.  What  a  fun ,  brightly  lit  neighborhood.  I  hope  to  return  and  eat  here.  Looks  like  Florida  has  some  great  new  nightlife. Hidden  somewhere  between  Ybor  City  and  downtown  Tampa....",['AMBIENCE#GENERAL'],['Ambience'],['positive'],['brightly lit'],[False],1,False,False,,label
